tas,Year,Month,Country
14.0419,1984,4,AFG
18.9616,1984,5,AFG
23.8681,1984,6,AFG
25.995,1984,7,AFG
25.4038,1984,8,AFG
18.4408,1984,9,AFG
11.5547,1984,10,AFG
8.41778,1984,11,AFG
0.59669,1984,12,AFG
0.37871,1985,1,AFG
4.92466,1985,2,AFG
7.82195,1985,3,AFG
14.0926,1985,4,AFG
17.9364,1985,5,AFG
24.1213,1985,6,AFG
26.3619,1985,7,AFG
23.1625,1985,8,AFG
19.3205,1985,9,AFG
12.557,1985,10,AFG
7.51113,1985,11,AFG
2.57073,1985,12,AFG
0.64456,1986,1,AFG
2.40108,1986,2,AFG
5.00552,1986,3,AFG
13.1757,1986,4,AFG
18.5539,1986,5,AFG
23.1223,1986,6,AFG
25.2381,1986,7,AFG
22.8673,1986,8,AFG
19.3938,1986,9,AFG
14.496,1986,10,AFG
7.14381,1986,11,AFG
1.47397,1986,12,AFG
2.40449,1987,1,AFG
3.94452,1987,2,AFG
9.70548,1987,3,AFG
13.1745,1987,4,AFG
18.2753,1987,5,AFG
22.1093,1987,6,AFG
24.4243,1987,7,AFG
24.7067,1987,8,AFG
19.9649,1987,9,AFG
11.725,1987,10,AFG
7.65788,1987,11,AFG
3.97431,1987,12,AFG
1.66205,1988,1,AFG
3.18539,1988,2,AFG
7.82156,1988,3,AFG
14.9031,1988,4,AFG
20.0458,1988,5,AFG
24.2586,1988,6,AFG
26.5157,1988,7,AFG
24.1694,1988,8,AFG
19.9768,1988,9,AFG
13.0666,1988,10,AFG
8.9855,1988,11,AFG
5.08712,1988,12,AFG
-0.8801,1989,1,AFG
-0.4082,1989,2,AFG
7.8019,1989,3,AFG
12.0474,1989,4,AFG
16.1885,1989,5,AFG
23.4089,1989,6,AFG
25.159,1989,7,AFG
23.6581,1989,8,AFG
19.0132,1989,9,AFG
14.3787,1989,10,AFG
7.71084,1989,11,AFG
4.56278,1989,12,AFG
0.98071,1990,1,AFG
2.78542,1990,2,AFG
7.11594,1990,3,AFG
12.8547,1990,4,AFG
20.3045,1990,5,AFG
24.1717,1990,6,AFG
25.4148,1990,7,AFG
25.0831,1990,8,AFG
20.5957,1990,9,AFG
13.1501,1990,10,AFG
8.49224,1990,11,AFG
1.93552,1990,12,AFG
0.18512,1991,1,AFG
1.59968,1991,2,AFG
6.95549,1991,3,AFG
13.2483,1991,4,AFG
17.4199,1991,5,AFG
23.204,1991,6,AFG
25.6184,1991,7,AFG
24.2117,1991,8,AFG
19.7491,1991,9,AFG
13.1075,1991,10,AFG
7.53112,1991,11,AFG
4.58609,1991,12,AFG
1.06128,1992,1,AFG
2.87123,1992,2,AFG
5.65829,1992,3,AFG
11.8229,1992,4,AFG
15.9669,1992,5,AFG
22.8083,1992,6,AFG
24.7731,1992,7,AFG
22.8072,1992,8,AFG
18.1852,1992,9,AFG
12.6675,1992,10,AFG
8.73774,1992,11,AFG
4.51103,1992,12,AFG
-0.1381,1993,1,AFG
4.30965,1993,2,AFG
6.21585,1993,3,AFG
13.456,1993,4,AFG
18.5045,1993,5,AFG
22.89,1993,6,AFG
24.6131,1993,7,AFG
22.8919,1993,8,AFG
19.7186,1993,9,AFG
11.7455,1993,10,AFG
7.28843,1993,11,AFG
3.36835,1993,12,AFG
1.16854,1994,1,AFG
0.95785,1994,2,AFG
9.11593,1994,3,AFG
11.9537,1994,4,AFG
18.694,1994,5,AFG
24.0352,1994,6,AFG
25.1082,1994,7,AFG
24.9643,1994,8,AFG
16.9393,1994,9,AFG
12.5708,1994,10,AFG
9.83989,1994,11,AFG
2.36478,1994,12,AFG
0.96791,1995,1,AFG
2.88403,1995,2,AFG
6.31552,1995,3,AFG
12.9983,1995,4,AFG
18.2693,1995,5,AFG
23.4972,1995,6,AFG
25.8751,1995,7,AFG
24.6626,1995,8,AFG
18.8898,1995,9,AFG
13.5421,1995,10,AFG
7.99119,1995,11,AFG
1.60651,1995,12,AFG
-0.6992,1996,1,AFG
2.48462,1996,2,AFG
6.9228,1996,3,AFG
12.8837,1996,4,AFG
17.1888,1996,5,AFG
23.0169,1996,6,AFG
24.6476,1996,7,AFG
23.4335,1996,8,AFG
20.4742,1996,9,AFG
12.7394,1996,10,AFG
5.18952,1996,11,AFG
3.25419,1996,12,AFG
1.23577,1997,1,AFG
2.06257,1997,2,AFG
6.95281,1997,3,AFG
12.3524,1997,4,AFG
16.5827,1997,5,AFG
23.8607,1997,6,AFG
25.8201,1997,7,AFG
24.1342,1997,8,AFG
19.7744,1997,9,AFG
15.1364,1997,10,AFG
5.03268,1997,11,AFG
1.84052,1997,12,AFG
-0.1233,1998,1,AFG
1.02755,1998,2,AFG
6.38499,1998,3,AFG
14.4524,1998,4,AFG
17.9026,1998,5,AFG
22.548,1998,6,AFG
25.9184,1998,7,AFG
23.5978,1998,8,AFG
19.4345,1998,9,AFG
14.4553,1998,10,AFG
8.35244,1998,11,AFG
4.63882,1998,12,AFG
0.3448,1999,1,AFG
4.92781,1999,2,AFG
7.37079,1999,3,AFG
13.8799,1999,4,AFG
18.6904,1999,5,AFG
24.4468,1999,6,AFG
25.7171,1999,7,AFG
24.678,1999,8,AFG
21.0461,1999,9,AFG
15.2722,1999,10,AFG
8.19697,1999,11,AFG
3.80104,1999,12,AFG
1.53432,2000,1,AFG
1.94656,2000,2,AFG
7.32789,2000,3,AFG
16.3338,2000,4,AFG
21.7587,2000,5,AFG
22.9224,2000,6,AFG
24.602,2000,7,AFG
23.8858,2000,8,AFG
19.7265,2000,9,AFG
13.8006,2000,10,AFG
6.42194,2000,11,AFG
3.7589,2000,12,AFG
-0.1108,2001,1,AFG
3.23376,2001,2,AFG
8.37493,2001,3,AFG
16.3949,2001,4,AFG
22.1887,2001,5,AFG
24.8257,2001,6,AFG
26.0017,2001,7,AFG
24.3011,2001,8,AFG
19.7375,2001,9,AFG
14.5375,2001,10,AFG
8.89378,2001,11,AFG
4.9332,2001,12,AFG
2.45853,2002,1,AFG
3.60209,2002,2,AFG
9.57557,2002,3,AFG
14.6835,2002,4,AFG
19.7503,2002,5,AFG
24.3731,2002,6,AFG
25.4505,2002,7,AFG
25.2937,2002,8,AFG
19.924,2002,9,AFG
15.7341,2002,10,AFG
8.39907,2002,11,AFG
1.78139,2002,12,AFG
2.29033,2003,1,AFG
4.11901,2003,2,AFG
8.09959,2003,3,AFG
14.1398,2003,4,AFG
16.5822,2003,5,AFG
23.6693,2003,6,AFG
26.2262,2003,7,AFG
24.8859,2003,8,AFG
20.1344,2003,9,AFG
14.9542,2003,10,AFG
6.7273,2003,11,AFG
2.74927,2003,12,AFG
3.2693,2004,1,AFG
5.56025,2004,2,AFG
10.5468,2004,3,AFG
14.4935,2004,4,AFG
19.8495,2004,5,AFG
24.2515,2004,6,AFG
25.572,2004,7,AFG
24.8549,2004,8,AFG
20.2997,2004,9,AFG
12.9858,2004,10,AFG
10.092,2004,11,AFG
3.37269,2004,12,AFG
1.14555,2005,1,AFG
1.59512,2005,2,AFG
9.78729,2005,3,AFG
13.7774,2005,4,AFG
17.4681,2005,5,AFG
24.3274,2005,6,AFG
26.6306,2005,7,AFG
24.4804,2005,8,AFG
21.6369,2005,9,AFG
15.2099,2005,10,AFG
7.88424,2005,11,AFG
3.71027,2005,12,AFG
-0.1252,2006,1,AFG
6.0592,2006,2,AFG
9.31454,2006,3,AFG
14.8407,2006,4,AFG
22.4679,2006,5,AFG
24.3266,2006,6,AFG
26.5177,2006,7,AFG
25.0366,2006,8,AFG
19.7121,2006,9,AFG
16.9971,2006,10,AFG
8.64152,2006,11,AFG
1.54701,2006,12,AFG
0.71744,2007,1,AFG
3.98124,2007,2,AFG
7.48859,2007,3,AFG
17.0368,2007,4,AFG
19.9826,2007,5,AFG
24.8193,2007,6,AFG
25.8432,2007,7,AFG
24.2314,2007,8,AFG
20.1399,2007,9,AFG
12.1821,2007,10,AFG
9.24993,2007,11,AFG
1.96833,2007,12,AFG
-4.4382,2008,1,AFG
0.70511,2008,2,AFG
12.2944,2008,3,AFG
15.3727,2008,4,AFG
21.1888,2008,5,AFG
25.8995,2008,6,AFG
26.7946,2008,7,AFG
24.479,2008,8,AFG
20.5376,2008,9,AFG
15.3707,2008,10,AFG
7.47529,2008,11,AFG
3.8657,2008,12,AFG
1.90667,2009,1,AFG
5.164,2009,2,AFG
10.6567,2009,3,AFG
12.0232,2009,4,AFG
19.8301,2009,5,AFG
21.9631,2009,6,AFG
25.8204,2009,7,AFG
25.2533,2009,8,AFG
20.8158,2009,9,AFG
13.6546,2009,10,AFG
7.96202,2009,11,AFG
4.00828,2009,12,AFG
3.7868,2010,1,AFG
3.02271,2010,2,AFG
11.0504,2010,3,AFG
16.3329,2010,4,AFG
19.5137,2010,5,AFG
24.0412,2010,6,AFG
25.7227,2010,7,AFG
24.6078,2010,8,AFG
19.3678,2010,9,AFG
16.5072,2010,10,AFG
7.40157,2010,11,AFG
2.51884,2010,12,AFG
0.98678,2011,1,AFG
2.67457,2011,2,AFG
8.60924,2011,3,AFG
15.3251,2011,4,AFG
21.6236,2011,5,AFG
25.4622,2011,6,AFG
25.8103,2011,7,AFG
25.7223,2011,8,AFG
20.1612,2011,9,AFG
14.8438,2011,10,AFG
7.32179,2011,11,AFG
0.31344,2011,12,AFG
-0.3493,2012,1,AFG
-0.3594,2012,2,AFG
7.5566,2012,3,AFG
14.9522,2012,4,AFG
19.3817,2012,5,AFG
23.6182,2012,6,AFG
26.5931,2012,7,AFG
24.88,2012,8,AFG
19.8135,2012,9,AFG
13.8703,2012,10,AFG
7.42172,2012,11,AFG
2.33784,2012,12,AFG
1.70512,2013,1,AFG
3.0597,2013,2,AFG
7.34807,2013,3,AFG
13.6547,2013,4,AFG
19.7117,2013,5,AFG
25.2979,2013,6,AFG
26.7007,2013,7,AFG
24.6556,2013,8,AFG
21.9339,2013,9,AFG
15.4936,2013,10,AFG
8.05435,2013,11,AFG
2.65949,2013,12,AFG
2.43597,2014,1,AFG
-0.4978,2014,2,AFG
8.22655,2014,3,AFG
14.2059,2014,4,AFG
19.6576,2014,5,AFG
25.0551,2014,6,AFG
26.4271,2014,7,AFG
25.2423,2014,8,AFG
22.0375,2014,9,AFG
14.9482,2014,10,AFG
7.19898,2014,11,AFG
2.65858,2014,12,AFG
2.3096,2015,1,AFG
3.69264,2015,2,AFG
7.1825,2015,3,AFG
14.7444,2015,4,AFG
19.4504,2015,5,AFG
25.8064,2015,6,AFG
26.4833,2015,7,AFG
24.3467,2015,8,AFG
19.2912,2015,9,AFG
15.3565,2015,10,AFG
7.73365,2015,11,AFG
2.88471,2015,12,AFG
27.02,1901,1,ASM
26.62,1901,2,ASM
26.7799,1901,3,ASM
27.24,1901,4,ASM
26.58,1901,5,ASM
25.54,1901,6,ASM
25.66,1901,7,ASM
25.22,1901,8,ASM
25.76,1901,9,ASM
25.7,1901,10,ASM
26.3599,1901,11,ASM
26.8599,1901,12,ASM
26.62,1902,1,ASM
26.9599,1902,2,ASM
26.92,1902,3,ASM
26.6399,1902,4,ASM
26.48,1902,5,ASM
25.44,1902,6,ASM
25.5599,1902,7,ASM
25.12,1902,8,ASM
25.52,1902,9,ASM
26.04,1902,10,ASM
26.8599,1902,11,ASM
27.0599,1902,12,ASM
25.8799,1903,1,ASM
26.62,1903,2,ASM
27.12,1903,3,ASM
26.6,1903,4,ASM
26.18,1903,5,ASM
26.08,1903,6,ASM
25.32,1903,7,ASM
25.66,1903,8,ASM
25.32,1903,9,ASM
25.9,1903,10,ASM
25.82,1903,11,ASM
26.02,1903,12,ASM
25.5599,1904,1,ASM
25.92,1904,2,ASM
25.98,1904,3,ASM
26,1904,4,ASM
25.84,1904,5,ASM
25.54,1904,6,ASM
24.82,1904,7,ASM
24.92,1904,8,ASM
25.42,1904,9,ASM
26.1399,1904,10,ASM
26.5599,1904,11,ASM
26.8599,1904,12,ASM
26.62,1905,1,ASM
27.0599,1905,2,ASM
26.82,1905,3,ASM
26.5,1905,4,ASM
25.6399,1905,5,ASM
25.04,1905,6,ASM
24.92,1905,7,ASM
24.72,1905,8,ASM
25.12,1905,9,ASM
25.9,1905,10,ASM
26.02,1905,11,ASM
26.12,1905,12,ASM
27.52,1906,1,ASM
27.16,1906,2,ASM
27.22,1906,3,ASM
27.1399,1906,4,ASM
26.18,1906,5,ASM
25.6399,1906,6,ASM
25.22,1906,7,ASM
25.4599,1906,8,ASM
25.8599,1906,9,ASM
25.94,1906,10,ASM
25.92,1906,11,ASM
26.3599,1906,12,ASM
26.22,1907,1,ASM
26.4599,1907,2,ASM
26.18,1907,3,ASM
26.1399,1907,4,ASM
25.54,1907,5,ASM
26.28,1907,6,ASM
25.26,1907,7,ASM
24.4599,1907,8,ASM
25.3599,1907,9,ASM
26.1399,1907,10,ASM
25.8599,1907,11,ASM
26.2,1907,12,ASM
26.22,1908,1,ASM
26.16,1908,2,ASM
26.22,1908,3,ASM
26.4,1908,4,ASM
25.98,1908,5,ASM
26.28,1908,6,ASM
24.52,1908,7,ASM
25.82,1908,8,ASM
25.02,1908,9,ASM
25.7999,1908,10,ASM
25.76,1908,11,ASM
26.42,1908,12,ASM
25.6,1909,1,ASM
26.02,1909,2,ASM
26.2799,1909,3,ASM
25.62,1909,4,ASM
25.3799,1909,5,ASM
25.44,1909,6,ASM
24.72,1909,7,ASM
25.76,1909,8,ASM
25.5599,1909,9,ASM
25.9,1909,10,ASM
25.82,1909,11,ASM
25.82,1909,12,ASM
26.08,1910,1,ASM
26.12,1910,2,ASM
25.98,1910,3,ASM
26.1,1910,4,ASM
25.68,1910,5,ASM
24.8799,1910,6,ASM
25.42,1910,7,ASM
25.66,1910,8,ASM
25.72,1910,9,ASM
25.4,1910,10,ASM
25.8599,1910,11,ASM
26.12,1910,12,ASM
26.2799,1911,1,ASM
27.0599,1911,2,ASM
26.52,1911,3,ASM
26.6399,1911,4,ASM
25.8799,1911,5,ASM
25.68,1911,6,ASM
25.16,1911,7,ASM
25.9599,1911,8,ASM
25.7,1911,9,ASM
26.34,1911,10,ASM
26.4599,1911,11,ASM
27.76,1911,12,ASM
28.0599,1912,1,ASM
27.3599,1912,2,ASM
27.5599,1912,3,ASM
26.98,1912,4,ASM
26.62,1912,5,ASM
25.92,1912,6,ASM
25.5599,1912,7,ASM
25.76,1912,8,ASM
26.0599,1912,9,ASM
26.24,1912,10,ASM
26.66,1912,11,ASM
26.9,1912,12,ASM
26.82,1913,1,ASM
26.4599,1913,2,ASM
27.22,1913,3,ASM
27.04,1913,4,ASM
26.28,1913,5,ASM
26.32,1913,6,ASM
25.9,1913,7,ASM
26,1913,8,ASM
26.5,1913,9,ASM
26.04,1913,10,ASM
26.5599,1913,11,ASM
26.5599,1913,12,ASM
27.0599,1914,1,ASM
27.76,1914,2,ASM
27.52,1914,3,ASM
27.44,1914,4,ASM
27.42,1914,5,ASM
26.52,1914,6,ASM
25.4,1914,7,ASM
25.9,1914,8,ASM
26,1914,9,ASM
26.28,1914,10,ASM
26.3599,1914,11,ASM
26.8599,1914,12,ASM
27.02,1915,1,ASM
26.8599,1915,2,ASM
27.42,1915,3,ASM
26.8799,1915,4,ASM
26.12,1915,5,ASM
25.68,1915,6,ASM
24.4599,1915,7,ASM
25.16,1915,8,ASM
25.9599,1915,9,ASM
26.24,1915,10,ASM
25.8599,1915,11,ASM
26.12,1915,12,ASM
26.32,1916,1,ASM
26.42,1916,2,ASM
26.32,1916,3,ASM
26.1,1916,4,ASM
25.6399,1916,5,ASM
25.44,1916,6,ASM
25.5599,1916,7,ASM
26.02,1916,8,ASM
25.66,1916,9,ASM
25.7999,1916,10,ASM
25.72,1916,11,ASM
26.0599,1916,12,ASM
25.7799,1917,1,ASM
25.84,1917,2,ASM
27.32,1917,3,ASM
25.42,1917,4,ASM
25.34,1917,5,ASM
25.34,1917,6,ASM
25.42,1917,7,ASM
24.92,1917,8,ASM
25.3599,1917,9,ASM
26.44,1917,10,ASM
25.62,1917,11,ASM
26.8599,1917,12,ASM
25.82,1918,1,ASM
25.84,1918,2,ASM
26.0599,1918,3,ASM
25.84,1918,4,ASM
26.02,1918,5,ASM
26.08,1918,6,ASM
25,1918,7,ASM
25.26,1918,8,ASM
25.6,1918,9,ASM
26.28,1918,10,ASM
26.7,1918,11,ASM
26.66,1918,12,ASM
26.52,1919,1,ASM
27.16,1919,2,ASM
27.32,1919,3,ASM
27.24,1919,4,ASM
26.32,1919,5,ASM
25.82,1919,6,ASM
25.7,1919,7,ASM
25.5599,1919,8,ASM
26.8,1919,9,ASM
26.98,1919,10,ASM
27.3,1919,11,ASM
27.5,1919,12,ASM
27.66,1920,1,ASM
27.16,1920,2,ASM
27.12,1920,3,ASM
27.24,1920,4,ASM
26.98,1920,5,ASM
25.82,1920,6,ASM
26.3,1920,7,ASM
25.66,1920,8,ASM
26.8,1920,9,ASM
26.04,1920,10,ASM
26.4599,1920,11,ASM
26.5599,1920,12,ASM
26.82,1921,1,ASM
27.16,1921,2,ASM
27.18,1921,3,ASM
26.58,1921,4,ASM
25.6399,1921,5,ASM
25.48,1921,6,ASM
25.66,1921,7,ASM
26.16,1921,8,ASM
26.0599,1921,9,ASM
26.54,1921,10,ASM
26.72,1921,11,ASM
26.42,1921,12,ASM
27.02,1922,1,ASM
26.66,1922,2,ASM
27.22,1922,3,ASM
27.54,1922,4,ASM
26.58,1922,5,ASM
26.58,1922,6,ASM
25.3599,1922,7,ASM
26.26,1922,8,ASM
26.26,1922,9,ASM
26,1922,10,ASM
26.16,1922,11,ASM
26.42,1922,12,ASM
27.42,1923,1,ASM
27.12,1923,2,ASM
26.82,1923,3,ASM
26.74,1923,4,ASM
26.3799,1923,5,ASM
25.48,1923,6,ASM
25.66,1923,7,ASM
25.4599,1923,8,ASM
25.5599,1923,9,ASM
25.6399,1923,10,ASM
25.66,1923,11,ASM
26.16,1923,12,ASM
26.62,1924,1,ASM
26.66,1924,2,ASM
27.26,1924,3,ASM
26.58,1924,4,ASM
26.98,1924,5,ASM
26.42,1924,6,ASM
25.9599,1924,7,ASM
26.0599,1924,8,ASM
26.02,1924,9,ASM
26.84,1924,10,ASM
26.32,1924,11,ASM
26.22,1924,12,ASM
26.62,1925,1,ASM
26.8,1925,2,ASM
26.58,1925,3,ASM
27.04,1925,4,ASM
25.68,1925,5,ASM
25.78,1925,6,ASM
25.3599,1925,7,ASM
26.16,1925,8,ASM
26.3,1925,9,ASM
26.3799,1925,10,ASM
26.5,1925,11,ASM
26.4599,1925,12,ASM
27.26,1926,1,ASM
27.5599,1926,2,ASM
27.16,1926,3,ASM
26.78,1926,4,ASM
26.8799,1926,5,ASM
26.42,1926,6,ASM
25.9,1926,7,ASM
26.2,1926,8,ASM
26.5599,1926,9,ASM
26.24,1926,10,ASM
26.5599,1926,11,ASM
26.72,1926,12,ASM
26.7799,1927,1,ASM
26.4599,1927,2,ASM
26.98,1927,3,ASM
27.04,1927,4,ASM
26.94,1927,5,ASM
26.68,1927,6,ASM
26.3599,1927,7,ASM
26.6,1927,8,ASM
26.5,1927,9,ASM
26.6399,1927,10,ASM
26.9599,1927,11,ASM
26.9599,1927,12,ASM
27.12,1928,1,ASM
27.4,1928,2,ASM
27.62,1928,3,ASM
27.28,1928,4,ASM
26.48,1928,5,ASM
25.62,1928,6,ASM
25.26,1928,7,ASM
25.9599,1928,8,ASM
26.26,1928,9,ASM
26.34,1928,10,ASM
26.52,1928,11,ASM
27.16,1928,12,ASM
26.92,1929,1,ASM
26.72,1929,2,ASM
26.72,1929,3,ASM
27.44,1929,4,ASM
26.58,1929,5,ASM
26.32,1929,6,ASM
25.7,1929,7,ASM
25.7,1929,8,ASM
25.8,1929,9,ASM
26.54,1929,10,ASM
26.9,1929,11,ASM
27,1929,12,ASM
27.76,1930,1,ASM
26.9599,1930,2,ASM
27.32,1930,3,ASM
26.94,1930,4,ASM
26.92,1930,5,ASM
25.82,1930,6,ASM
25.6,1930,7,ASM
25.6,1930,8,ASM
25.8599,1930,9,ASM
26.54,1930,10,ASM
27.0599,1930,11,ASM
26.82,1930,12,ASM
26.9599,1931,1,ASM
27.0599,1931,2,ASM
27.16,1931,3,ASM
26.84,1931,4,ASM
26.3799,1931,5,ASM
25.58,1931,6,ASM
25.7,1931,7,ASM
25.8,1931,8,ASM
26.0599,1931,9,ASM
25.84,1931,10,ASM
26.1,1931,11,ASM
25.9599,1931,12,ASM
26.82,1932,1,ASM
26.76,1932,2,ASM
26.82,1932,3,ASM
26.54,1932,4,ASM
27.02,1932,5,ASM
25.68,1932,6,ASM
26.26,1932,7,ASM
25.8599,1932,8,ASM
25.8,1932,9,ASM
26.44,1932,10,ASM
26.5,1932,11,ASM
26.8599,1932,12,ASM
26.62,1933,1,ASM
26.76,1933,2,ASM
26.32,1933,3,ASM
26.54,1933,4,ASM
26.58,1933,5,ASM
26.08,1933,6,ASM
25.16,1933,7,ASM
25.3599,1933,8,ASM
25.4599,1933,9,ASM
25.7999,1933,10,ASM
26.0599,1933,11,ASM
25.62,1933,12,ASM
26.58,1934,1,ASM
26.62,1934,2,ASM
26.2799,1934,3,ASM
26.2999,1934,4,ASM
26.18,1934,5,ASM
25.98,1934,6,ASM
25.76,1934,7,ASM
25.4599,1934,8,ASM
25.8599,1934,9,ASM
25.94,1934,10,ASM
26.3599,1934,11,ASM
26.3599,1934,12,ASM
26.22,1935,1,ASM
26.9599,1935,2,ASM
26.8599,1935,3,ASM
26.74,1935,4,ASM
26.18,1935,5,ASM
25.98,1935,6,ASM
26.16,1935,7,ASM
25.5599,1935,8,ASM
26.3599,1935,9,ASM
27.04,1935,10,ASM
26.62,1935,11,ASM
26.26,1935,12,ASM
26.92,1936,1,ASM
27.0599,1936,2,ASM
26.8799,1936,3,ASM
27.18,1936,4,ASM
26.68,1936,5,ASM
25.78,1936,6,ASM
25.76,1936,7,ASM
25.02,1936,8,ASM
25.66,1936,9,ASM
26.1399,1936,10,ASM
26.12,1936,11,ASM
26.52,1936,12,ASM
27.08,1937,1,ASM
27.0599,1937,2,ASM
26.62,1937,3,ASM
27.04,1937,4,ASM
26.18,1937,5,ASM
25.98,1937,6,ASM
26.0599,1937,7,ASM
25.8599,1937,8,ASM
25.76,1937,9,ASM
26.24,1937,10,ASM
26.5599,1937,11,ASM
26.62,1937,12,ASM
27.08,1938,1,ASM
26.5599,1938,2,ASM
26.58,1938,3,ASM
26.5,1938,4,ASM
26.04,1938,5,ASM
26.1399,1938,6,ASM
26.52,1938,7,ASM
25.8599,1938,8,ASM
26.12,1938,9,ASM
26.1,1938,10,ASM
25.62,1938,11,ASM
26.52,1938,12,ASM
26.04,1939,1,ASM
26.62,1939,2,ASM
26.2799,1939,3,ASM
26.5,1939,4,ASM
26.18,1939,5,ASM
25.54,1939,6,ASM
25.62,1939,7,ASM
26.02,1939,8,ASM
25.5599,1939,9,ASM
26.24,1939,10,ASM
26.76,1939,11,ASM
26.3599,1939,12,ASM
27.26,1940,1,ASM
27.4599,1940,2,ASM
27.42,1940,3,ASM
27.28,1940,4,ASM
26.98,1940,5,ASM
26.3,1940,6,ASM
25,1940,7,ASM
25.66,1940,8,ASM
26.16,1940,9,ASM
26.18,1940,10,ASM
26.5599,1940,11,ASM
26.76,1940,12,ASM
27.32,1941,1,ASM
27.5599,1941,2,ASM
27.32,1941,3,ASM
27.98,1941,4,ASM
27.2199,1941,5,ASM
26.8,1941,6,ASM
25.7,1941,7,ASM
26.0599,1941,8,ASM
26,1941,9,ASM
26.1399,1941,10,ASM
26.9599,1941,11,ASM
27.16,1941,12,ASM
27.68,1942,1,ASM
27.62,1942,2,ASM
27.22,1942,3,ASM
26.7999,1942,4,ASM
26.78,1942,5,ASM
26.68,1942,6,ASM
25.62,1942,7,ASM
26.0599,1942,8,ASM
25.9599,1942,9,ASM
26.04,1942,10,ASM
26.26,1942,11,ASM
26.42,1942,12,ASM
27.02,1943,1,ASM
26.82,1943,2,ASM
26.94,1943,3,ASM
27.04,1943,4,ASM
26.58,1943,5,ASM
25.78,1943,6,ASM
25.5599,1943,7,ASM
25.8599,1943,8,ASM
26.0599,1943,9,ASM
26.4,1943,10,ASM
26.8599,1943,11,ASM
26.4599,1943,12,ASM
26.92,1944,1,ASM
26.5599,1944,2,ASM
27.22,1944,3,ASM
26.98,1944,4,ASM
26.68,1944,5,ASM
26.28,1944,6,ASM
25.66,1944,7,ASM
25.9,1944,8,ASM
26.3599,1944,9,ASM
25.94,1944,10,ASM
26.16,1944,11,ASM
26.72,1944,12,ASM
26.92,1945,1,ASM
26.98,1945,2,ASM
27.2999,1945,3,ASM
27.04,1945,4,ASM
26.04,1945,5,ASM
25.98,1945,6,ASM
26.12,1945,7,ASM
25.76,1945,8,ASM
25.9,1945,9,ASM
26.34,1945,10,ASM
26.26,1945,11,ASM
27.0599,1945,12,ASM
26.7,1946,1,ASM
26.72,1946,2,ASM
27.12,1946,3,ASM
27.34,1946,4,ASM
26.52,1946,5,ASM
26.42,1946,6,ASM
25.3599,1946,7,ASM
26.16,1946,8,ASM
26.16,1946,9,ASM
26.6399,1946,10,ASM
26.9599,1946,11,ASM
26.8599,1946,12,ASM
27.44,1947,1,ASM
27.5599,1947,2,ASM
27.32,1947,3,ASM
27.54,1947,4,ASM
26.8799,1947,5,ASM
26.48,1947,6,ASM
26.7,1947,7,ASM
26.0599,1947,8,ASM
26.66,1947,9,ASM
26.34,1947,10,ASM
26.4599,1947,11,ASM
26.5599,1947,12,ASM
27.22,1948,1,ASM
26.76,1948,2,ASM
27.34,1948,3,ASM
27.1399,1948,4,ASM
26.62,1948,5,ASM
26.62,1948,6,ASM
25.62,1948,7,ASM
25.7,1948,8,ASM
26.0599,1948,9,ASM
26.34,1948,10,ASM
26.66,1948,11,ASM
26.3599,1948,12,ASM
27.12,1949,1,ASM
26.9599,1949,2,ASM
26.92,1949,3,ASM
27.94,1949,4,ASM
26.7199,1949,5,ASM
26.3799,1949,6,ASM
25.76,1949,7,ASM
26.2,1949,8,ASM
26.68,1949,9,ASM
26.2,1949,10,ASM
26.76,1949,11,ASM
26.16,1949,12,ASM
26.68,1950,1,ASM
26.5599,1950,2,ASM
26.2799,1950,3,ASM
27.04,1950,4,ASM
26.12,1950,5,ASM
26.08,1950,6,ASM
25.92,1950,7,ASM
25.9599,1950,8,ASM
25.8599,1950,9,ASM
26.5,1950,10,ASM
26.76,1950,11,ASM
26.24,1950,12,ASM
26.74,1951,1,ASM
27.26,1951,2,ASM
27.42,1951,3,ASM
27.68,1951,4,ASM
26.8,1951,5,ASM
26.5,1951,6,ASM
25.3,1951,7,ASM
25.4599,1951,8,ASM
25.98,1951,9,ASM
25.98,1951,10,ASM
26.76,1951,11,ASM
27.26,1951,12,ASM
27.62,1952,1,ASM
27.5,1952,2,ASM
27.5599,1952,3,ASM
27.04,1952,4,ASM
27.12,1952,5,ASM
27.08,1952,6,ASM
26.4,1952,7,ASM
26.0599,1952,8,ASM
26.2,1952,9,ASM
25.94,1952,10,ASM
26.8599,1952,11,ASM
27.26,1952,12,ASM
27.62,1953,1,ASM
27.4599,1953,2,ASM
27.94,1953,3,ASM
28.1399,1953,4,ASM
26.7199,1953,5,ASM
26.6,1953,6,ASM
26.16,1953,7,ASM
25.2,1953,8,ASM
25.5599,1953,9,ASM
26.74,1953,10,ASM
26.76,1953,11,ASM
27.16,1953,12,ASM
27.26,1954,1,ASM
27.28,1954,2,ASM
26.82,1954,3,ASM
27.24,1954,4,ASM
26.98,1954,5,ASM
26.28,1954,6,ASM
26.0599,1954,7,ASM
26.12,1954,8,ASM
26.66,1954,9,ASM
26.32,1954,10,ASM
26.0599,1954,11,ASM
26.84,1954,12,ASM
26.92,1955,1,ASM
26.9599,1955,2,ASM
26.32,1955,3,ASM
26.94,1955,4,ASM
26.68,1955,5,ASM
26.1399,1955,6,ASM
